ID	PRIMER	BARCODE	ERROR
SRR1383456.52086	IGHV_2		0.0
SRR1383456.52102	IGHV_2		0.0
SRR1383456.51956	IGHV_26		0.0
SRR1383456.52092	IGHV_2		0.0
SRR1383456.52121	IGHV_3		0.0
SRR1383456.52075	IGHV_36		0.04166666666666663
SRR1383456.52180	IGHV_33		0.0
SRR1383456.52195	IGHV_2		0.0
SRR1383456.52136	IGHV_10		0.0
SRR1383456.52138	IGHV_21		0.04166666666666663
SRR1383456.52145	IGHV_10		0.17391304347826086
SRR1383456.52184	IGHV_2		0.0
SRR1383456.52117	IGHV_2		0.0
SRR1383456.52188	IGHV_17		0.23809523809523814
SRR1383456.52202	IGHV_32		0.04347826086956519
SRR1383456.52173	IGHV_44		0.0
SRR1383456.52198	IGHV_12		0.20833333333333337
SRR1383456.52236	IGHV_3		0.6923076923076923
SRR1383456.52235	IGHV_22		0.0
SRR1383456.52222	IGHV_13		0.04166666666666663
SRR1383456.52167	IGHV_3		0.0
SRR1383456.52169	IGHV_2		0.0
SRR1383456.52287	IGHV_2		0.0
SRR1383456.52213	IGHV_2		0.0
SRR1383456.52238	IGHV_2		0.0
SRR1383456.52148	IGHV_3		0.0
SRR1383456.52311	IGHV_39		0.04166666666666663
SRR1383456.52300	IGHV_32		0.0
SRR1383456.52279	IGHV_12		0.0
SRR1383456.52303	IGHV_2		0.0
SRR1383456.52276	IGHV_14		0.0
SRR1383456.52297	IGHV_32		0.0
SRR1383456.52309	IGHV_12		0.0
SRR1383456.52233	IGHV_6		0.0
SRR1383456.52316	IGHV_17		0.0
SRR1383456.52354	IGHV_2		0.0
SRR1383456.52323	IGHV_2		0.0
SRR1383456.52336	IGHV_2		0.0
SRR1383456.52265	IGHV_14		0.0
SRR1383456.52347	IGHV_3		0.0
SRR1383456.52348	IGHV_28		0.04166666666666663
SRR1383456.52372	IGHV_2		0.0
SRR1383456.52383	IGHV_10		0.0
SRR1383456.52367	IGHV_30		0.0
SRR1383456.52365	IGHV_8		0.0
SRR1383456.52416	IGHV_10		0.0
SRR1383456.52419	IGHV_44		0.0
SRR1383456.52358	IGHV_15		0.0
SRR1383456.52407	IGHV_2		0.0
SRR1383456.52341	IGHV_44		0.0
SRR1383456.52371	IGHV_2		0.0
SRR1383456.52352	IGHV_2		0.0
SRR1383456.52391	IGHV_34		0.6153846153846154
SRR1383456.52434	IGHV_21		0.0
SRR1383456.52417	IGHV_3		0.0
SRR1383456.52424	IGHV_26		0.0
SRR1383456.52439	IGHV_6		0.04347826086956519
SRR1383456.52486	IGHV_27		0.13043478260869568
SRR1383456.52457	IGHV_2		0.0
SRR1383456.52488	IGHV_30		0.0
SRR1383456.52403	IGHV_2		0.0
SRR1383456.52508	IGHV_3		0.0
SRR1383456.52515	IGHV_44		0.0
SRR1383456.52498	IGHV_31		0.7307692307692308
SRR1383456.52490	IGHV_2		0.04347826086956519
SRR1383456.52507	IGHV_26		0.0
SRR1383456.52454	IGHV_21		0.0
SRR1383456.52573	IGHV_33		0.0
SRR1383456.52581	IGHV_10		0.0
SRR1383456.52571	IGHV_2		0.0
SRR1383456.52602	IGHV_28		0.0
SRR1383456.52609	IGHV_44		0.0
SRR1383456.52622	IGHV_7		0.0
SRR1383456.52432	IGHV_12		0.04166666666666663
SRR1383456.52370	IGHV_33		0.0
SRR1383456.52518	IGHV_11		0.0
SRR1383456.52585	IGHV_2		0.0
SRR1383456.52618	IGHV_3		0.0
SRR1383456.52494	IGHV_2		0.0
SRR1383456.52579	IGHV_32		0.0
SRR1383456.52560	IGHV_40		0.0
SRR1383456.52583	IGHV_2		0.04347826086956519
SRR1383456.52635	IGHV_10		0.17391304347826086
SRR1383456.52636	IGHV_3		0.0
SRR1383456.52690	IGHV_9		0.0
SRR1383456.52628	IGHV_44		0.0
SRR1383456.52570	IGHV_35		0.23809523809523814
SRR1383456.52667	IGHV_13		0.04166666666666663
SRR1383456.52670	IGHV_4		0.0
SRR1383456.52680	IGHV_14		0.0
SRR1383456.52700	IGHV_13		0.04166666666666663
SRR1383456.52642	IGHV_2		0.0
SRR1383456.52662	IGHV_26		0.0
SRR1383456.52701	IGHV_3		0.0
SRR1383456.52694	IGHV_2		0.0
SRR1383456.52720	IGHV_33		0.0
SRR1383456.52654	IGHV_14		0.0
SRR1383456.52707	IGHV_2		0.0
SRR1383456.52733	IGHV_27		0.13043478260869568
SRR1383456.52723	IGHV_37		0.09999999999999998
SRR1383456.52459	IGHV_2		0.0
SRR1383456.52739	IGHV_33		0.0
SRR1383456.52730	IGHV_41		0.0
SRR1383456.52732	IGHV_2		0.04347826086956519
SRR1383456.52727	IGHV_3		0.0
SRR1383456.52748	IGHV_33		0.0
SRR1383456.52775	IGHV_13		0.0
SRR1383456.52753	IGHV_37		0.15000000000000002
SRR1383456.52854	IGHV_13		0.0
SRR1383456.52856	IGHV_17		0.1428571428571429
SRR1383456.52781	IGHV_15		0.04166666666666663
SRR1383456.52785	IGHV_33		0.0
SRR1383456.52812	IGHV_3		0.5384615384615384
SRR1383456.52783	IGHV_12		0.04166666666666663
SRR1383456.52813	IGHV_10		0.0
SRR1383456.52773	IGHV_2		0.0
SRR1383456.52846	IGHV_40		0.0
SRR1383456.52840	IGHV_15		0.04166666666666663
SRR1383456.52831	IGHV_11		0.0
SRR1383456.52778	IGHV_4		0.0
SRR1383456.52886	IGHV_44		0.0
SRR1383456.52857	IGHV_2		0.0
SRR1383456.52883	IGHV_3		0.5769230769230769
SRR1383456.52823	IGHV_2		0.0
SRR1383456.52880	IGHV_2		0.0
SRR1383456.52809	IGHV_2		0.0
SRR1383456.52868	IGHV_14		0.0
SRR1383456.52900	IGHV_7		0.0
SRR1383456.52811	IGHV_44		0.0
SRR1383456.52879	IGHV_12		0.0
SRR1383456.52919	IGHV_15		0.0
SRR1383456.52899	IGHV_16		0.0
SRR1383456.52897	IGHV_2		0.0
SRR1383456.52867	IGHV_12		0.04166666666666663
SRR1383456.52922	IGHV_20		0.04166666666666663
SRR1383456.52952	IGHV_4		0.0
SRR1383456.52948	IGHV_2		0.0
SRR1383456.52995	IGHV_22		0.0
SRR1383456.52991	IGHV_22		0.0
SRR1383456.52901	IGHV_7		0.0
SRR1383456.52961	IGHV_36		0.0
SRR1383456.53003	IGHV_36		0.04166666666666663
SRR1383456.52936	IGHV_26		0.0
SRR1383456.52912	IGHV_10		0.0
SRR1383456.52925	IGHV_12		0.04166666666666663
SRR1383456.52950	IGHV_2		0.0
SRR1383456.52976	IGHV_44		0.0
SRR1383456.53048	IGHV_36		0.0
SRR1383456.53042	IGHV_11		0.0
SRR1383456.53045	IGHV_14		0.0
SRR1383456.53082	IGHV_3		0.0
SRR1383456.53056	IGHV_14		0.0
SRR1383456.52972	IGHV_26		0.0
SRR1383456.53037	IGHV_21		0.0
SRR1383456.53018	IGHV_14		0.0
SRR1383456.52930	IGHV_21		0.04166666666666663
SRR1383456.53010	IGHV_3		0.6153846153846154
SRR1383456.53051	IGHV_44		0.0
SRR1383456.53049	IGHV_2		0.0
SRR1383456.53078	IGHV_14		0.0
SRR1383456.53119	IGHV_37		0.0
SRR1383456.53020	IGHV_13		0.0
SRR1383456.53115	IGHV_11		0.0
SRR1383456.53134	IGHV_7		0.0
SRR1383456.53117	IGHV_32		0.0
SRR1383456.53094	IGHV_2		0.0
SRR1383456.53154	IGHV_10		0.0
SRR1383456.53125	IGHV_2		0.0
SRR1383456.53102	IGHV_44		0.0
SRR1383456.53025	IGHV_21		0.04166666666666663
SRR1383456.53174	IGHV_33		0.0
SRR1383456.53140	IGHV_10		0.0
SRR1383456.53151	IGHV_2		0.0
SRR1383456.53200	IGHV_14		0.0
SRR1383456.53218	IGHV_4		0.0
SRR1383456.53227	IGHV_28		0.0
SRR1383456.53304	IGHV_34		0.0
SRR1383456.53206	IGHV_2		0.0
SRR1383456.53208	IGHV_9		0.08333333333333337
SRR1383456.53207	IGHV_12		0.0
SRR1383456.53296	IGHV_40		0.04166666666666663
SRR1383456.53285	IGHV_7		0.0
SRR1383456.53352	IGHV_22		0.04166666666666663
SRR1383456.53309	IGHV_14		0.0
SRR1383456.53334	IGHV_14		0.0
SRR1383456.53267	IGHV_22		0.0
SRR1383456.53361	IGHV_10		0.0
SRR1383456.53292	IGHV_11		0.0
SRR1383456.53170	IGHV_2		0.0
SRR1383456.53379	IGHV_26		0.0
SRR1383456.53256	IGHV_3		0.0
SRR1383456.53383	IGHV_32		0.17391304347826086
SRR1383456.53349	IGHV_2		0.0
SRR1383456.53253	IGHV_7		0.0
SRR1383456.53449	IGHV_37		0.0
SRR1383456.53247	IGHV_28		0.04166666666666663
SRR1383456.53464	IGHV_28		0.08333333333333337
SRR1383456.53426	IGHV_17		0.0
SRR1383456.53482	IGHV_33		0.0
SRR1383456.53414	IGHV_2		0.0
SRR1383456.53506	IGHV_4		0.30434782608695654
SRR1383456.53522	IGHV_40		0.0
SRR1383456.53562	IGHV_7		0.038461538461538436
SRR1383456.53510	IGHV_33		0.0
SRR1383456.53468	IGHV_2		0.0
SRR1383456.53567	IGHV_13		0.0
SRR1383456.53527	IGHV_7		0.038461538461538436
SRR1383456.53590	IGHV_33		0.0
SRR1383456.53545	IGHV_17		0.04761904761904767
SRR1383456.53803	IGHV_2		0.0
SRR1383456.53461	IGHV_14		0.0
SRR1383456.53576	IGHV_2		0.0
SRR1383456.53689	IGHV_33		0.0
SRR1383456.53796	IGHV_14		0.0
SRR1383456.53344	IGHV_14		0.0
SRR1383456.53837	IGHV_44		0.0
SRR1383456.53919	IGHV_7		0.0
SRR1383456.53839	IGHV_26		0.0
SRR1383456.53818	IGHV_30		0.0
SRR1383456.53857	IGHV_14		0.0
SRR1383456.53972	IGHV_7		0.0
SRR1383456.53903	IGHV_32		0.0
SRR1383456.53921	IGHV_2		0.0
SRR1383456.53683	IGHV_21		0.0
SRR1383456.53855	IGHV_30		0.6086956521739131
SRR1383456.53955	IGHV_28		0.04166666666666663
SRR1383456.53966	IGHV_17		0.0
SRR1383456.53957	IGHV_2		0.04347826086956519
SRR1383456.53849	IGHV_2		0.04347826086956519
SRR1383456.54044	IGHV_14		0.0
SRR1383456.54015	IGHV_36		0.0
SRR1383456.53850	IGHV_2		0.0
SRR1383456.53952	IGHV_1		0.0
SRR1383456.54037	IGHV_11		0.0
SRR1383456.54041	IGHV_2		0.0
SRR1383456.54084	IGHV_3		0.0
SRR1383456.54019	IGHV_39		0.04166666666666663
SRR1383456.54008	IGHV_33		0.0
SRR1383456.54065	IGHV_26		0.0
SRR1383456.54034	IGHV_7		0.0
SRR1383456.54108	IGHV_40		0.04166666666666663
SRR1383456.54020	IGHV_7		0.0
SRR1383456.54151	IGHV_14		0.0
SRR1383456.54123	IGHV_45		0.040000000000000036
SRR1383456.54064	IGHV_33		0.0
SRR1383456.54110	IGHV_33		0.0
SRR1383456.54156	IGHV_43		0.07692307692307687
SRR1383456.54165	IGHV_3		0.0
SRR1383456.54176	IGHV_10		0.04347826086956519
SRR1383456.54210	IGHV_26		0.0
SRR1383456.54188	IGHV_45		0.07999999999999996
SRR1383456.54205	IGHV_27		0.17391304347826086
SRR1383456.54229	IGHV_44		0.0
SRR1383456.54181	IGHV_15		0.0
SRR1383456.54209	IGHV_10		0.0
SRR1383456.54187	IGHV_17		0.0
SRR1383456.54194	IGHV_32		0.0
SRR1383456.54230	IGHV_3		0.0
SRR1383456.54232	IGHV_32		0.0
SRR1383456.54251	IGHV_3		0.0
SRR1383456.54207	IGHV_13		0.0
SRR1383456.54255	IGHV_2		0.0
SRR1383456.54284	IGHV_1		0.18181818181818177
SRR1383456.54302	IGHV_14		0.0
SRR1383456.54243	IGHV_2		0.0
SRR1383456.54260	IGHV_14		0.0
SRR1383456.54295	IGHV_45		0.040000000000000036
SRR1383456.54286	IGHV_2		0.0
SRR1383456.54201	IGHV_2		0.0
SRR1383456.54285	IGHV_13		0.0
SRR1383456.54293	IGHV_2		0.0
SRR1383456.54264	IGHV_2		0.0
SRR1383456.54314	IGHV_7		0.0
SRR1383456.54329	IGHV_40		0.0
SRR1383456.54402	IGHV_7		0.0
SRR1383456.54370	IGHV_2		0.0
SRR1383456.54341	IGHV_10		0.0
SRR1383456.54342	IGHV_22		0.04166666666666663
SRR1383456.54414	IGHV_2		0.0
SRR1383456.54429	IGHV_33		0.04347826086956519
SRR1383456.54357	IGHV_12		0.0
SRR1383456.54410	IGHV_41		0.0
SRR1383456.54457	IGHV_21		0.04166666666666663
SRR1383456.54420	IGHV_45		0.16000000000000003
SRR1383456.54322	IGHV_43		0.038461538461538436
SRR1383456.54434	IGHV_44		0.0
SRR1383456.54456	IGHV_3		0.0
SRR1383456.54479	IGHV_3		0.0
SRR1383456.54391	IGHV_10		0.0
SRR1383456.54484	IGHV_7		0.0
SRR1383456.54528	IGHV_14		0.0
SRR1383456.54543	IGHV_33		0.0
SRR1383456.54471	IGHV_10		0.0
SRR1383456.54587	IGHV_27		0.17391304347826086
SRR1383456.54489	IGHV_12		0.0
SRR1383456.54608	IGHV_20		0.0
SRR1383456.54531	IGHV_1		0.18181818181818177
SRR1383456.54466	IGHV_14		0.0
SRR1383456.54582	IGHV_14		0.0
SRR1383456.54512	IGHV_7		0.0
SRR1383456.54626	IGHV_21		0.0
SRR1383456.54502	IGHV_36		0.04166666666666663
SRR1383456.54573	IGHV_10		0.0
SRR1383456.54585	IGHV_36		0.04166666666666663
SRR1383456.54646	IGHV_32		0.0
SRR1383456.54630	IGHV_2		0.0
SRR1383456.54542	IGHV_15		0.125
SRR1383456.54556	IGHV_9		0.0
SRR1383456.54624	IGHV_2		0.0
SRR1383456.54464	IGHV_11		0.0
SRR1383456.54534	IGHV_1		0.0
SRR1383456.54560	IGHV_2		0.0
SRR1383456.54574	IGHV_2		0.0
SRR1383456.54598	IGHV_40		0.0
SRR1383456.54621	IGHV_10		0.0
SRR1383456.54668	IGHV_32		0.0
SRR1383456.54716	IGHV_13		0.04166666666666663
SRR1383456.54650	IGHV_44		0.0
SRR1383456.54661	IGHV_22		0.0
SRR1383456.54651	IGHV_36		0.0
SRR1383456.54691	IGHV_6		0.0
SRR1383456.54671	IGHV_13		0.0
SRR1383456.54692	IGHV_4		0.0
SRR1383456.54686	IGHV_22		0.04166666666666663
SRR1383456.54662	IGHV_2		0.0
SRR1383456.54766	IGHV_13		0.04166666666666663
SRR1383456.54758	IGHV_44		0.0
SRR1383456.54732	IGHV_3		0.0
SRR1383456.54711	IGHV_14		0.0
SRR1383456.54782	IGHV_11		0.0
SRR1383456.54649	IGHV_45		0.040000000000000036
SRR1383456.54812	IGHV_38		0.5714285714285714
SRR1383456.54808	IGHV_40		0.0
SRR1383456.54802	IGHV_2		0.0
SRR1383456.54738	IGHV_2		0.0
SRR1383456.54813	IGHV_2		0.04347826086956519
SRR1383456.54837	IGHV_44		0.0
SRR1383456.54814	IGHV_7		0.0
SRR1383456.54827	IGHV_3		0.0
SRR1383456.54805	IGHV_3		0.0
SRR1383456.54794	IGHV_27		0.13043478260869568
SRR1383456.54860	IGHV_3		0.0
SRR1383456.54881	IGHV_33		0.0
SRR1383456.54847	IGHV_2		0.0
SRR1383456.54903	IGHV_2		0.0
SRR1383456.54922	IGHV_6		0.04347826086956519
SRR1383456.54883	IGHV_1		0.13636363636363635
SRR1383456.54917	IGHV_36		0.0
SRR1383456.54888	IGHV_26		0.0
SRR1383456.54897	IGHV_4		0.0
SRR1383456.54919	IGHV_2		0.0
SRR1383456.54915	IGHV_9		0.0
SRR1383456.54869	IGHV_2		0.0
SRR1383456.54892	IGHV_5		0.0
SRR1383456.54944	IGHV_13		0.04166666666666663
SRR1383456.54965	IGHV_2		0.0
SRR1383456.54966	IGHV_8		0.0
SRR1383456.55028	IGHV_10		0.04347826086956519
SRR1383456.54931	IGHV_3		0.0
SRR1383456.55029	IGHV_14		0.0
SRR1383456.54934	IGHV_13		0.0
SRR1383456.54909	IGHV_13		0.04166666666666663
SRR1383456.55038	IGHV_44		0.0
SRR1383456.54969	IGHV_2		0.0
SRR1383456.55009	IGHV_2		0.0
SRR1383456.54975	IGHV_2		0.0
SRR1383456.55019	IGHV_15		0.04166666666666663
SRR1383456.55022	IGHV_10		0.0
SRR1383456.55046	IGHV_13		0.0
SRR1383456.55042	IGHV_14		0.0
SRR1383456.54941	IGHV_14		0.0
SRR1383456.54994	IGHV_3		0.0
SRR1383456.55093	IGHV_37		0.0
SRR1383456.55055	IGHV_26		0.0
SRR1383456.55097	IGHV_44		0.0
SRR1383456.55080	IGHV_44		0.0
SRR1383456.55126	IGHV_14		0.0
SRR1383456.55081	IGHV_28		0.04166666666666663
SRR1383456.55161	IGHV_25		0.07692307692307687
SRR1383456.55109	IGHV_22		0.04166666666666663
SRR1383456.55031	IGHV_43		0.038461538461538436
SRR1383456.55076	IGHV_10		0.0
SRR1383456.55092	IGHV_3		0.0
SRR1383456.55138	IGHV_11		0.0
SRR1383456.55169	IGHV_10		0.17391304347826086
SRR1383456.55182	IGHV_41		0.75
SRR1383456.55217	IGHV_32		0.0
SRR1383456.55194	IGHV_44		0.0
SRR1383456.55211	IGHV_36		0.0
SRR1383456.55079	IGHV_26		0.13636363636363635
SRR1383456.55152	IGHV_2		0.0
SRR1383456.55167	IGHV_8		0.04166666666666663
SRR1383456.55225	IGHV_37		0.19999999999999996
SRR1383456.55144	IGHV_3		0.0
SRR1383456.55226	IGHV_2		0.0
SRR1383456.55252	IGHV_44		0.0
SRR1383456.55265	IGHV_20		0.0
SRR1383456.55204	IGHV_2		0.0
SRR1383456.55229	IGHV_2		0.0
SRR1383456.55279	IGHV_40		0.04166666666666663
SRR1383456.55311	IGHV_15		0.04166666666666663
SRR1383456.55266	IGHV_2		0.0
SRR1383456.55251	IGHV_17		0.0
SRR1383456.55235	IGHV_25		0.11538461538461542
SRR1383456.55250	IGHV_10		0.0
SRR1383456.55319	IGHV_2		0.04347826086956519
SRR1383456.55278	IGHV_17		0.0
SRR1383456.55328	IGHV_2		0.0
SRR1383456.55347	IGHV_2		0.0
SRR1383456.55253	IGHV_14		0.0
SRR1383456.55340	IGHV_2		0.0
SRR1383456.55375	IGHV_33		0.0
SRR1383456.55371	IGHV_10		0.17391304347826086
SRR1383456.55292	IGHV_2		0.0
SRR1383456.55298	IGHV_6		0.0
SRR1383456.55357	IGHV_11		0.0
SRR1383456.55390	IGHV_2		0.0
SRR1383456.55335	IGHV_6		0.04347826086956519
SRR1383456.55333	IGHV_33		0.0
SRR1383456.55370	IGHV_3		0.0
SRR1383456.55380	IGHV_10		0.0
SRR1383456.55465	IGHV_27		0.17391304347826086
SRR1383456.55458	IGHV_27		0.13043478260869568
SRR1383456.55425	IGHV_4		0.13043478260869568
SRR1383456.55407	IGHV_2		0.04347826086956519
SRR1383456.55496	IGHV_27		0.13043478260869568
SRR1383456.55491	IGHV_14		0.0
SRR1383456.55348	IGHV_2		0.0
SRR1383456.55383	IGHV_2		0.0
SRR1383456.55512	IGHV_2		0.0
SRR1383456.55529	IGHV_14		0.0
SRR1383456.55464	IGHV_2		0.0
SRR1383456.55534	IGHV_2		0.0
SRR1383456.55482	IGHV_3		0.0
SRR1383456.55487	IGHV_3		0.0
SRR1383456.55559	IGHV_15		0.0
SRR1383456.55540	IGHV_32		0.0
SRR1383456.55472	IGHV_2		0.0
SRR1383456.55560	IGHV_27		0.13043478260869568
SRR1383456.55563	IGHV_2		0.0
SRR1383456.55569	IGHV_3		0.6923076923076923
SRR1383456.55551	IGHV_7		0.0
SRR1383456.55621	IGHV_2		0.0
SRR1383456.55577	IGHV_2		0.0
SRR1383456.55610	IGHV_2		0.04347826086956519
SRR1383456.55657	IGHV_2		0.0
SRR1383456.55628	IGHV_14		0.0
SRR1383456.55624	IGHV_10		0.0
SRR1383456.55681	IGHV_44		0.0
SRR1383456.55582	IGHV_2		0.0
SRR1383456.55700	IGHV_44		0.0
SRR1383456.55748	IGHV_2		0.04347826086956519
SRR1383456.55687	IGHV_2		0.04347826086956519
SRR1383456.55606	IGHV_10		0.0
SRR1383456.55615	IGHV_2		0.0
SRR1383456.55776	IGHV_41		0.04166666666666663
SRR1383456.55804	IGHV_37		0.0
SRR1383456.55835	IGHV_3		0.0
SRR1383456.55749	IGHV_2		0.0
SRR1383456.55782	IGHV_21		0.04166666666666663
SRR1383456.55871	IGHV_32		0.0
SRR1383456.55674	IGHV_37		0.0
SRR1383456.55805	IGHV_2		0.04347826086956519
SRR1383456.55859	IGHV_2		0.0
SRR1383456.55747	IGHV_26		0.0
SRR1383456.55862	IGHV_26		0.0
SRR1383456.55666	IGHV_2		0.0
SRR1383456.55891	IGHV_13		0.0
SRR1383456.55880	IGHV_14		0.0
SRR1383456.55712	IGHV_2		0.0
SRR1383456.55912	IGHV_14		0.0
SRR1383456.55894	IGHV_21		0.04166666666666663
SRR1383456.56015	IGHV_33		0.0
SRR1383456.56240	IGHV_40		0.0
SRR1383456.55896	IGHV_9		0.0
SRR1383456.56185	IGHV_2		0.0
SRR1383456.56058	IGHV_32		0.0
SRR1383456.55927	IGHV_38		0.0
SRR1383456.56212	IGHV_27		0.04347826086956519
SRR1383456.56225	IGHV_17		0.0
SRR1383456.56246	IGHV_45		0.07999999999999996
SRR1383456.55838	IGHV_2		0.0
SRR1383456.56241	IGHV_2		0.0
SRR1383456.56253	IGHV_14		0.0
SRR1383456.56255	IGHV_2		0.0
SRR1383456.56279	IGHV_7		0.0
SRR1383456.56067	IGHV_7		0.0
SRR1383456.56259	IGHV_33		0.0
SRR1383456.56300	IGHV_44		0.0
SRR1383456.56281	IGHV_17		0.04761904761904767
SRR1383456.56173	IGHV_11		0.0
SRR1383456.56400	IGHV_21		0.0
SRR1383456.56392	IGHV_40		0.04166666666666663
SRR1383456.56450	IGHV_8		0.0
SRR1383456.56440	IGHV_32		0.0
SRR1383456.56461	IGHV_20		0.0
SRR1383456.56409	IGHV_6		0.04347826086956519
SRR1383456.56454	IGHV_10		0.0
SRR1383456.56406	IGHV_27		0.13043478260869568
SRR1383456.56245	IGHV_2		0.0
SRR1383456.56297	IGHV_37		0.0
SRR1383456.56315	IGHV_36		0.0
SRR1383456.56433	IGHV_2		0.0
SRR1383456.56460	IGHV_26		0.0
SRR1383456.56483	IGHV_7		0.0
SRR1383456.56274	IGHV_39		0.0
SRR1383456.56479	IGHV_32		0.0
SRR1383456.56515	IGHV_13		0.0
SRR1383456.56504	IGHV_32		0.0
SRR1383456.56276	IGHV_2		0.0
SRR1383456.56532	IGHV_13		0.0
SRR1383456.56303	IGHV_20		0.0
SRR1383456.56411	IGHV_12		0.04166666666666663
SRR1383456.56485	IGHV_17		0.0
SRR1383456.56510	IGHV_36		0.0
SRR1383456.56502	IGHV_2		0.0
SRR1383456.56535	IGHV_2		0.0
SRR1383456.56526	IGHV_2		0.0
SRR1383456.56534	IGHV_45		0.07999999999999996
SRR1383456.56555	IGHV_3		0.0
SRR1383456.56548	IGHV_22		0.0
SRR1383456.56472	IGHV_14		0.0
SRR1383456.56570	IGHV_27		0.21739130434782605
SRR1383456.56564	IGHV_13		0.0
SRR1383456.56528	IGHV_37		0.0
SRR1383456.56511	IGHV_3		0.0
SRR1383456.56578	IGHV_42		0.30434782608695654
SRR1383456.56571	IGHV_36		0.0
SRR1383456.56601	IGHV_30		0.0
SRR1383456.56591	IGHV_14		0.0
SRR1383456.56550	IGHV_2		0.0
SRR1383456.56592	IGHV_13		0.04166666666666663
SRR1383456.56594	IGHV_7		0.0
SRR1383456.56628	IGHV_7		0.0
SRR1383456.56640	IGHV_7		0.0
SRR1383456.56611	IGHV_2		0.0
SRR1383456.56615	IGHV_20		0.45833333333333337
SRR1383456.56642	IGHV_2		0.0
SRR1383456.56569	IGHV_4		0.0
SRR1383456.56559	IGHV_28		0.0
SRR1383456.56645	IGHV_2		0.0
SRR1383456.56623	IGHV_45		0.040000000000000036
SRR1383456.56651	IGHV_2		0.0
SRR1383456.56666	IGHV_10		0.0
SRR1383456.56703	IGHV_9		0.7916666666666666
SRR1383456.56634	IGHV_7		0.0
SRR1383456.56687	IGHV_10		0.0
SRR1383456.56654	IGHV_2		0.0
SRR1383456.56690	IGHV_44		0.0
SRR1383456.56719	IGHV_7		0.0
SRR1383456.56746	IGHV_37		0.09999999999999998
SRR1383456.56777	IGHV_40		0.0
SRR1383456.56747	IGHV_28		0.04166666666666663
SRR1383456.56664	IGHV_44		0.0
SRR1383456.56736	IGHV_26		0.0
SRR1383456.56787	IGHV_1		0.2272727272727273
SRR1383456.56709	IGHV_15		0.0
SRR1383456.56796	IGHV_42		0.04347826086956519
SRR1383456.56730	IGHV_32		0.0
SRR1383456.56835	IGHV_3		0.0
SRR1383456.56798	IGHV_2		0.0
SRR1383456.56814	IGHV_13		0.04166666666666663
SRR1383456.56776	IGHV_15		0.0
SRR1383456.56807	IGHV_37		0.25
SRR1383456.56755	IGHV_45		0.07999999999999996
SRR1383456.56877	IGHV_3		0.0
SRR1383456.56862	IGHV_2		0.0
SRR1383456.56852	IGHV_44		0.0
SRR1383456.56855	IGHV_10		0.0
SRR1383456.56918	IGHV_6		0.0
SRR1383456.56910	IGHV_14		0.0
SRR1383456.56936	IGHV_2		0.0
SRR1383456.56942	IGHV_3		0.0
SRR1383456.56937	IGHV_2		0.04347826086956519
SRR1383456.56711	IGHV_2		0.0
SRR1383456.56945	IGHV_12		0.0
SRR1383456.56962	IGHV_2		0.0
SRR1383456.56907	IGHV_6		0.0
SRR1383456.56925	IGHV_36		0.04166666666666663
SRR1383456.56863	IGHV_15		0.04166666666666663
SRR1383456.56939	IGHV_39		0.04166666666666663
SRR1383456.56955	IGHV_13		0.0
SRR1383456.56913	IGHV_39		0.04166666666666663
SRR1383456.56970	IGHV_1		0.0
SRR1383456.57008	IGHV_3		0.0
SRR1383456.56769	IGHV_7		0.0
SRR1383456.56782	IGHV_37		0.15000000000000002
SRR1383456.56944	IGHV_37		0.0
SRR1383456.57029	IGHV_2		0.0
SRR1383456.57005	IGHV_2		0.0
SRR1383456.57031	IGHV_2		0.0
SRR1383456.56993	IGHV_2		0.0
SRR1383456.57076	IGHV_4		0.0
SRR1383456.57067	IGHV_4		0.0
SRR1383456.57060	IGHV_2		0.0
SRR1383456.56811	IGHV_14		0.0
SRR1383456.56820	IGHV_44		0.0
SRR1383456.56869	IGHV_44		0.0
SRR1383456.57026	IGHV_2		0.0
SRR1383456.56971	IGHV_30		0.04347826086956519
SRR1383456.57105	IGHV_44		0.0
SRR1383456.57064	IGHV_32		0.0
SRR1383456.56995	IGHV_2		0.0
SRR1383456.57006	IGHV_6		0.0
SRR1383456.57049	IGHV_25		0.5384615384615384
SRR1383456.57024	IGHV_14		0.0
SRR1383456.57056	IGHV_44		0.0
SRR1383456.57075	IGHV_10		0.0
SRR1383456.57088	IGHV_7		0.0
SRR1383456.57108	IGHV_37		0.09999999999999998
SRR1383456.57133	IGHV_21		0.0
SRR1383456.57091	IGHV_10		0.0
SRR1383456.57116	IGHV_22		0.04166666666666663
SRR1383456.57085	IGHV_2		0.0
SRR1383456.57095	IGHV_2		0.0
SRR1383456.57050	IGHV_1		0.0
SRR1383456.57138	IGHV_45		0.16000000000000003
SRR1383456.57087	IGHV_7		0.0
SRR1383456.57175	IGHV_15		0.0
SRR1383456.57186	IGHV_13		0.0
SRR1383456.57149	IGHV_3		0.0
SRR1383456.57184	IGHV_13		0.04166666666666663
SRR1383456.57242	IGHV_2		0.0
SRR1383456.57159	IGHV_17		0.0
SRR1383456.57208	IGHV_2		0.0
SRR1383456.57235	IGHV_2		0.0
SRR1383456.57244	IGHV_2		0.0
SRR1383456.57241	IGHV_27		0.13043478260869568
SRR1383456.57251	IGHV_26		0.0
SRR1383456.57151	IGHV_2		0.0
SRR1383456.57270	IGHV_14		0.045454545454545414
